"siteID","surveyEndDate","surveyPointID","distanceAdj","gaugeHeight"
"OKSR","2024-08-01","DSC_LBF",-2.3161453995257,0.99
"OKSR","2024-08-01","DSC_1",-0.332448815318312,0.76
"OKSR","2024-08-01","DSC_2",-0.0746251933519853,0.73
"OKSR","2024-08-01","DSC_LB_PIN",0,0.59
"OKSR","2024-08-01","DSC_3",0.193378147076933,0.48
"OKSR","2024-08-01","DSC_LEW",0.373172127174711,0.36
"OKSR","2024-08-01","DSC_4",0.457078801477362,0.2
"OKSR","2024-08-01","DSC_5",0.672794928530392,-0.01
"OKSR","2024-08-01","DSC_6",0.921328632375721,0.09
"OKSR","2024-08-01","DSC_7",1.19460421197468,0.06
"OKSR","2024-08-01","DSC_8",1.40600724215319,0
"OKSR","2024-08-01","DSC_9",1.68154118749036,-0.02
"OKSR","2024-08-01","DSC_10",1.94477098801502,-0.01
"OKSR","2024-08-01","DSC_11",2.16431960593167,0.06
"OKSR","2024-08-01","DSC_12",2.43837229557535,0.01
"OKSR","2024-08-01","DSC_13",2.64575782084147,-0.02
"OKSR","2024-08-01","DSC_14",2.92417709707335,0.07
"OKSR","2024-08-01","DSC_15",3.18355264305828,0.03
"OKSR","2024-08-01","DSC_16",3.43240881801814,0.07
"OKSR","2024-08-01","DSC_17",3.65791978645085,0.09
"OKSR","2024-08-01","DSC_18",3.92748102236447,0.14
"OKSR","2024-08-01","DSC_19",4.14698261643392,0.09
"OKSR","2024-08-01","DSC_20",4.40488198724227,0.08
"OKSR","2024-08-01","DSC_REW",4.4658070232393,0.39
"OKSR","2024-08-01","DSC_21",4.67739086729133,0.49
"OKSR","2024-08-01","DSC_22",4.67785541508514,0.49
"OKSR","2024-08-01","DSC_RB_PIN",4.88766816591263,0.59
"OKSR","2024-08-01","DSC_23",4.93433919905074,0.71
"OKSR","2024-08-01","DSC_RBF",5.1783637892702,0.94
