"siteID","surveyEndDate","surveyPointID","distanceAdj","gaugeHeight"
"LECO","2025-11-18","DSC_LB_PIN",0,1.83
"LECO","2025-11-18","DSC_XS",0.628545145311704,1.64
"LECO","2025-11-18","DSC_XS2",1.14925890899379,1.47
"LECO","2025-11-18","DSC_LBF",1.24304788307081,1.25
"LECO","2025-11-18","DSC_XS3",1.61888011894498,0.95
"LECO","2025-11-18","DSC_XS4",2.06374442188023,0.78
"LECO","2025-11-18","DSC_LEW",2.25203543700187,0.51
"LECO","2025-11-18","DSC_XS5",2.61646058805182,0.36
"LECO","2025-11-18","DSC_XS6",3.21253246501766,0.22
"LECO","2025-11-18","DSC_XS7",3.71906130759384,0.23
"LECO","2025-11-18","DSC_XS8",4.10710357897722,0.16
"LECO","2025-11-18","DSC_XS9",4.74990132610777,0.29
"LECO","2025-11-18","DSC_XS10",5.20169762741608,0.15
"LECO","2025-11-18","DSC_XS11",5.70609399127326,0.07
"LECO","2025-11-18","DSC_XS12",5.91870033115771,0.04
"LECO","2025-11-18","DSC_THL",6.12346071167284,0.1
"LECO","2025-11-18","DSC_XS13",6.31867715659457,0.1
"LECO","2025-11-18","DSC_XS14",6.85910693892716,0.28
"LECO","2025-11-18","DSC_XS15",7.35993173105828,0.43
"LECO","2025-11-18","DSC_REW",8.28413707563199,0.43
"LECO","2025-11-18","DSC_XS16",8.94128469576334,0.89
"LECO","2025-11-18","DSC_XS17",9.49641165327948,1.09
"LECO","2025-11-18","DSC_RBF",10.0048792095876,1.35
"LECO","2025-11-18","DSC_XS18",11.0710614774235,2.21
"LECO","2025-11-18","DSC_XS19",11.5429204710137,2.46
"LECO","2025-11-18","DSC_RB_PIN",11.9908330133684,2.59
"LECO","2025-11-18","DSC_XS20",13.1089401005002,2.73
"LECO","2025-11-18","DSC_XS21",13.7209354212342,2.91
"LECO","2025-11-18","DSC_XS22",15.504325404519,3.6
"LECO","2025-11-18","DSC_XS23",16.4030295374134,4.01
"LECO","2025-11-18","DSC_XS24",17.0870620847363,4.22
"LECO","2025-11-18","DSC_XS25",18.9504629601506,4.71
"LECO","2025-11-18","DSC_XS26",19.5954507219504,4.89
