"siteID","surveyEndDate","surveyPointID","distanceAdj","gaugeHeight"
"MAYF","2022-12-07","DSC_LFPLN_1",0,2.13
"MAYF","2022-12-07","DSC_LFPLN_2",0.972124477650636,2.26
"MAYF","2022-12-07","DSC_LFPLN_3",1.88332578168574,2.3
"MAYF","2022-12-07","DSC_LBF",2.24687894639519,2.16
"MAYF","2022-12-07","DSC_XS1",2.71978124121615,1.94
"MAYF","2022-12-07","DSC_XS2",2.98979129714885,1.73
"MAYF","2022-12-07","DSC_XS3",3.42475254581038,1.58
"MAYF","2022-12-07","DSC_XS4",3.85769892547761,1.43
"MAYF","2022-12-07","DSC_XS5",4.23476209489246,1.25
"MAYF","2022-12-07","DSC_XS6",4.59385872656196,1.07
"MAYF","2022-12-07","DSC_XS7",4.9032280183274,0.89
"MAYF","2022-12-07","DSC_XS8",5.30033593271279,0.67
"MAYF","2022-12-07","DSC_XS9",5.67502405286662,0.55
"MAYF","2022-12-07","DSC_XS10",5.85337680325597,0.42
"MAYF","2022-12-07","DSC_XS11",6.04882881226604,0.34
"MAYF","2022-12-07","DSC_XS12",6.40073198942608,0.25
"MAYF","2022-12-07","DSC_XS13",6.81226100504339,0.21
"MAYF","2022-12-07","DSC_LEW",7.18283982839815,0.17
"MAYF","2022-12-07","DSC_XS_14",7.69037768903965,0.09
"MAYF","2022-12-07","DSC_XS_15",7.92783577026696,0.09
"MAYF","2022-12-07","DSC_XS_16",8.18018777283776,0.07
"MAYF","2022-12-07","DSC_XS_17",8.43256568306515,0.05
"MAYF","2022-12-07","DSC_XS_18",8.79473990522783,0.04
"MAYF","2022-12-07","DSC_XS_19",9.18696603884382,0.01
"MAYF","2022-12-07","DSC_XS_20",9.57855693727448,-0.02
"MAYF","2022-12-07","DSC_XS_21",10.0008742117333,-0.12
"MAYF","2022-12-07","DSC_XS_22",10.1993545384635,-0.07
"MAYF","2022-12-07","DSC_XS_23",10.4447093785056,-0.03
"MAYF","2022-12-07","DSC_XS_24",10.6149683465716,-0.01
"MAYF","2022-12-07","DSC_XS_25",10.8593392985105,0.01
"MAYF","2022-12-07","DSC_REW",11.0675129094181,0.14
"MAYF","2022-12-07","DSC_XS_26",11.2542563059239,0.55
"MAYF","2022-12-07","DSC_XS_27",11.5170191455714,1.19
"MAYF","2022-12-07","DSC_XS_28",11.7538744675572,1.31
"MAYF","2022-12-07","DSC_XS_29",11.996423883804,1.69
"MAYF","2022-12-07","DSC_XS_30",12.2886174974645,1.79
"MAYF","2022-12-07","DSC_RBF",12.5985145950464,1.94
"MAYF","2022-12-07","DSC_RFPLN_1",13.0630612415157,2.11
"MAYF","2022-12-07","DSC_RFPLN_2",13.4896416928165,2.17
"MAYF","2022-12-07","DSC_RFPLN_3",14.0975446443226,2.22
"MAYF","2022-12-07","DSC_RFPLN_4",15.2509535766995,2.23
"MAYF","2022-12-07","DSC_RFPLN_5",30.5735022691788,2.24
