"siteID","surveyEndDate","surveyPointID","distanceAdj","gaugeHeight"
"TECR","2023-11-27","DSC_XS1",-2.61250014349072,1.4
"TECR","2023-11-27","DSC_XS2",-1.56739249369815,0.79
"TECR","2023-11-27","DSC_XS3",-0.428071760782812,0.42
"TECR","2023-11-27","DSC_LB_PIN",0,0.45
"TECR","2023-11-27","DSC_LBF",0.184583630651815,0.33
"TECR","2023-11-27","DSC_LEW",0.301275585507589,0.15
"TECR","2023-11-27","DSC_XS4",0.913891673772107,0.1
"TECR","2023-11-27","DSC_XS5",1.30692458586423,0.11
"TECR","2023-11-27","DSC_XS6",1.74090760665463,0.03
"TECR","2023-11-27","DSC_REW",2.19570351367481,0.03
"TECR","2023-11-27","DSC_RBF",2.2200639336224,0.33
"TECR","2023-11-27","DSC_RB_PIN",2.34576528298712,0.33
"TECR","2023-11-27","DSC_XS7",2.76511423549063,0.41
"TECR","2023-11-27","DSC_XS8",3.80405905904691,1.21
