"siteID","surveyEndDate","surveyPointID","distanceAdj","gaugeHeight"
"KING","2022-09-14","DSC_LB_PIN",0,3.03
"KING","2022-09-14","DSC_XS1",0.881899979413193,2.9
"KING","2022-09-14","DSC_XS2",1.7547212115963,2.78
"KING","2022-09-14","DSC_XS3",2.47002076975093,2.68
"KING","2022-09-14","DSC_XS4",3.17588825523978,2.59
"KING","2022-09-14","DSC_XS5",3.90349292389432,2.5
"KING","2022-09-14","DSC_XS6",4.2782875128093,2.47
"KING","2022-09-14","DSC_XS7",4.81821181838511,2.35
"KING","2022-09-14","DSC_LBF",5.04453702779799,1.06
"KING","2022-09-14","DSC_XS8",5.10127337680828,0.65
"KING","2022-09-14","DSC_LEW",5.22874869387198,0.59
"KING","2022-09-14","DSC_XS9",5.3691489992915,0.49
"KING","2022-09-14","DSC_XS10",5.50289891572042,0.42
"KING","2022-09-14","DSC_XS11",5.60961376226928,0.35
"KING","2022-09-14","DSC_XS12",5.79449469250823,0.28
"KING","2022-09-14","DSC_XS13",5.89598846455325,0.24
"KING","2022-09-14","DSC_XS14",5.98463050815871,0.22
"KING","2022-09-14","DSC_XS15",6.10648277140753,0.19
"KING","2022-09-14","DSC_XS16",6.22445256811167,0.16
"KING","2022-09-14","DSC_XS17",6.33159389047718,0.15
"KING","2022-09-14","DSC_XS18",6.44061190431445,0.14
"KING","2022-09-14","DSC_XS19",6.59117437707181,0.14
"KING","2022-09-14","DSC_XS20",6.6877561429312,0.14
"KING","2022-09-14","DSC_XS21",6.79032579043627,0.18
"KING","2022-09-14","DSC_XS22",6.98601786441976,0.2
"KING","2022-09-14","DSC_XS23",7.16433354166332,0.26
"KING","2022-09-14","DSC_XS24",7.36508915090347,0.29
"KING","2022-09-14","DSC_XS25",7.55757656005481,0.33
"KING","2022-09-14","DSC_XS26",7.71394122665152,0.38
"KING","2022-09-14","DSC_XS27",7.92443918802611,0.44
"KING","2022-09-14","DSC_XS28",8.09512415515141,0.47
"KING","2022-09-14","DSC_XS29",8.26108978280717,0.5
"KING","2022-09-14","DSC_REW",8.51294612144703,0.61
"KING","2022-09-14","DSC_XS30",8.72848505864935,0.62
"KING","2022-09-14","DSC_XS31",9.0269441045356,0.65
"KING","2022-09-14","DSC_XS32",9.29836699676949,0.7
"KING","2022-09-14","DSC_XS33",9.61630220661913,0.78
"KING","2022-09-14","DSC_XS34",9.9400548854043,0.88
"KING","2022-09-14","DSC_XS35",10.2452139458135,0.96
"KING","2022-09-14","DSC_XS36",10.5756796598489,1.04
"KING","2022-09-14","DSC_XS37",10.89978050499,1.13
"KING","2022-09-14","DSC_XS38",11.3131212534145,1.29
"KING","2022-09-14","DSC_XS39",11.6534991694925,1.36
"KING","2022-09-14","DSC_XS40",12.013656145115,1.44
"KING","2022-09-14","DSC_RBF",12.3855699725607,1.48
"KING","2022-09-14","DSC_XS41",12.8406104713841,1.58
"KING","2022-09-14","DSC_XS42",13.4987856723197,1.76
"KING","2022-09-14","DSC_XS43",14.0371236029182,1.93
"KING","2022-09-14","DSC_XS44",14.6006612432258,2.1
"KING","2022-09-14","DSC_XS45",15.3208042473542,2.22
"KING","2022-09-14","DSC_XS46",15.870397206139,2.32
"KING","2022-09-14","DSC_XS47",16.5096085799697,2.51
"KING","2022-09-14","DSC_XS48",17.4479421363553,2.87
"KING","2022-09-14","DSC_XS49",18.0993065271603,3.25
"KING","2022-09-14","DSC_XS50",18.7900748844472,3.48
"KING","2022-09-14","DSC_XS51",19.5494925479562,3.62
"KING","2022-09-14","DSC_XS52",20.1821216231442,3.79
"KING","2022-09-14","DSC_XS53",20.667114087083,3.77
"KING","2022-09-14","DSC_XS54",21.2963681093819,3.77
"KING","2022-09-14","DSC_RB_PIN",21.7123962344052,3.81
